2025-02-23 18:59:15 - addr(ip='192.168.1.36', port=60372) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 18:59:15 - addr(ip='192.168.1.36', port=60371) -> addr(ip='23.217.111.187', port=443) - ESTABLISHED
2025-02-23 18:59:15 - addr(ip='192.168.1.36', port=60282) -> addr(ip='42.99.140.155', port=443) - FIN_WAIT1
2025-02-23 18:59:19 - addr(ip='192.168.1.36', port=60372) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 18:59:19 - addr(ip='192.168.1.36', port=60373) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 18:59:19 - addr(ip='192.168.1.36', port=60373) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 18:59:19 - addr(ip='192.168.1.36', port=60372) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 18:59:20 - addr(ip='192.168.1.36', port=60373) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 18:59:29 - addr(ip='192.168.1.36', port=60376) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 18:59:29 - addr(ip='192.168.1.36', port=60376) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 18:59:30 - addr(ip='192.168.1.36', port=60376) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 18:59:44 - addr(ip='192.168.1.36', port=60379) -> addr(ip='104.18.40.25', port=443) - ESTABLISHED
2025-02-23 18:59:44 - addr(ip='192.168.1.36', port=60379) -> addr(ip='104.18.40.25', port=443) - ESTABLISHED
2025-02-23 18:59:45 - addr(ip='192.168.1.36', port=60379) -> addr(ip='104.18.40.25', port=443) - ESTABLISHED
2025-02-23 19:00:09 - addr(ip='192.168.1.36', port=60383) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:09 - addr(ip='192.168.1.36', port=60385) -> addr(ip='42.99.140.171', port=443) - ESTABLISHED
2025-02-23 19:00:09 - addr(ip='192.168.1.36', port=60381) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:09 - addr(ip='192.168.1.36', port=60383) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:09 - addr(ip='192.168.1.36', port=60385) -> addr(ip='42.99.140.171', port=443) - ESTABLISHED
2025-02-23 19:00:09 - addr(ip='192.168.1.36', port=60381) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:10 - addr(ip='192.168.1.36', port=60383) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:10 - addr(ip='192.168.1.36', port=60381) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:10 - addr(ip='192.168.1.36', port=60385) -> addr(ip='42.99.140.171', port=443) - ESTABLISHED
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=60396) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=60388) -> addr(ip='104.16.120.50', port=443) - ESTABLISHED
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=60395) -> addr(ip='104.18.40.25', port=443) - ESTABLISHED
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=63484) -> addr(ip='35.227.194.49', port=443) - TIME_WAIT
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=60397) -> addr(ip='104.16.57.21', port=443) - ESTABLISHED
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=60397) -> addr(ip='104.16.57.21', port=443) - ESTABLISHED
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=60388) -> addr(ip='104.16.120.50', port=443) - ESTABLISHED
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=63484) -> addr(ip='35.227.194.49', port=443) - TIME_WAIT
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=60396) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2025-02-23 19:00:19 - addr(ip='192.168.1.36', port=60395) -> addr(ip='104.18.40.25', port=443) - ESTABLISHED
2025-02-23 19:00:20 - addr(ip='192.168.1.36', port=63484) -> addr(ip='35.227.194.49', port=443) - TIME_WAIT
2025-02-23 19:00:20 - addr(ip='192.168.1.36', port=60397) -> addr(ip='104.16.57.21', port=443) - ESTABLISHED
2025-02-23 19:00:20 - addr(ip='192.168.1.36', port=60388) -> addr(ip='104.16.120.50', port=443) - ESTABLISHED
2025-02-23 19:00:20 - addr(ip='192.168.1.36', port=60395) -> addr(ip='104.18.40.25', port=443) - ESTABLISHED
2025-02-23 19:00:20 - addr(ip='192.168.1.36', port=60396) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2025-02-23 19:00:54 - addr(ip='192.168.1.36', port=60400) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:00:54 - addr(ip='192.168.1.36', port=60399) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:54 - addr(ip='192.168.1.36', port=60401) -> addr(ip='108.158.245.50', port=443) - ESTABLISHED
2025-02-23 19:00:54 - addr(ip='192.168.1.36', port=60400) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:00:54 - addr(ip='192.168.1.36', port=60399) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:54 - addr(ip='192.168.1.36', port=60401) -> addr(ip='108.158.245.50', port=443) - ESTABLISHED
2025-02-23 19:00:55 - addr(ip='192.168.1.36', port=60401) -> addr(ip='108.158.245.50', port=443) - ESTABLISHED
2025-02-23 19:00:55 - addr(ip='192.168.1.36', port=60399) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:00:55 - addr(ip='192.168.1.36', port=60400) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:00:59 - addr(ip='192.168.1.36', port=60407) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:00:59 - addr(ip='192.168.1.36', port=60404) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:00:59 - addr(ip='192.168.1.36', port=60404) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:00:59 - addr(ip='192.168.1.36', port=60407) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:01:00 - addr(ip='192.168.1.36', port=60404) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:01:00 - addr(ip='192.168.1.36', port=60407) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:01:09 - addr(ip='192.168.1.36', port=60410) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:01:09 - addr(ip='192.168.1.36', port=60409) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:01:09 - addr(ip='192.168.1.36', port=60409) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:01:09 - addr(ip='192.168.1.36', port=60410) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:01:10 - addr(ip='192.168.1.36', port=60410) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:01:10 - addr(ip='192.168.1.36', port=60409) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:01:14 - addr(ip='192.168.1.36', port=60411) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:01:14 - addr(ip='192.168.1.36', port=60415) -> addr(ip='23.217.111.187', port=443) - ESTABLISHED
2025-02-23 19:01:14 - addr(ip='192.168.1.36', port=60412) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:01:14 - addr(ip='192.168.1.36', port=60412) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:01:14 - addr(ip='192.168.1.36', port=60411) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:01:14 - addr(ip='192.168.1.36', port=60415) -> addr(ip='23.217.111.187', port=443) - ESTABLISHED
2025-02-23 19:01:15 - addr(ip='192.168.1.36', port=60415) -> addr(ip='23.217.111.187', port=443) - ESTABLISHED
2025-02-23 19:01:15 - addr(ip='192.168.1.36', port=60412) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:01:15 - addr(ip='192.168.1.36', port=60411) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:01:24 - addr(ip='192.168.1.36', port=60416) -> addr(ip='57.144.147.33', port=80) - ESTABLISHED
2025-02-23 19:01:24 - addr(ip='192.168.1.36', port=60416) -> addr(ip='57.144.147.33', port=80) - ESTABLISHED
2025-02-23 19:01:25 - addr(ip='192.168.1.36', port=60416) -> addr(ip='57.144.147.33', port=80) - ESTABLISHED
2025-02-23 19:01:30 - addr(ip='192.168.1.36', port=60419) -> addr(ip='104.16.119.50', port=443) - ESTABLISHED
2025-02-23 19:01:34 - addr(ip='192.168.1.36', port=60425) -> addr(ip='104.16.57.21', port=443) - ESTABLISHED
2025-02-23 19:01:34 - addr(ip='192.168.1.36', port=60419) -> addr(ip='104.16.119.50', port=443) - ESTABLISHED
2025-02-23 19:01:34 - addr(ip='192.168.1.36', port=60424) -> addr(ip='104.18.41.183', port=443) - ESTABLISHED
2025-02-23 19:01:34 - addr(ip='192.168.1.36', port=60425) -> addr(ip='104.16.57.21', port=443) - ESTABLISHED
2025-02-23 19:01:34 - addr(ip='192.168.1.36', port=60424) -> addr(ip='104.18.41.183', port=443) - ESTABLISHED
2025-02-23 19:01:34 - addr(ip='192.168.1.36', port=60419) -> addr(ip='104.16.119.50', port=443) - ESTABLISHED
2025-02-23 19:01:35 - addr(ip='192.168.1.36', port=60424) -> addr(ip='104.18.41.183', port=443) - ESTABLISHED
2025-02-23 19:01:35 - addr(ip='192.168.1.36', port=60425) -> addr(ip='104.16.57.21', port=443) - ESTABLISHED
2025-02-23 19:01:39 - addr(ip='192.168.1.36', port=60428) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:01:39 - addr(ip='192.168.1.36', port=60429) -> addr(ip='13.107.246.68', port=443) - ESTABLISHED
2025-02-23 19:01:39 - addr(ip='192.168.1.36', port=60427) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:01:39 - addr(ip='192.168.1.36', port=60428) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:01:39 - addr(ip='192.168.1.36', port=60427) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:01:39 - addr(ip='192.168.1.36', port=60429) -> addr(ip='13.107.246.68', port=443) - ESTABLISHED
2025-02-23 19:01:40 - addr(ip='192.168.1.36', port=60429) -> addr(ip='13.107.246.68', port=443) - ESTABLISHED
2025-02-23 19:01:40 - addr(ip='192.168.1.36', port=60427) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:01:40 - addr(ip='192.168.1.36', port=60428) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:01:44 - addr(ip='192.168.1.36', port=60435) -> addr(ip='104.18.41.183', port=443) - ESTABLISHED
2025-02-23 19:01:44 - addr(ip='192.168.1.36', port=60434) -> addr(ip='104.16.56.40', port=443) - ESTABLISHED
2025-02-23 19:01:44 - addr(ip='192.168.1.36', port=60416) -> addr(ip='57.144.147.33', port=80) - TIME_WAIT
2025-02-23 19:01:44 - addr(ip='192.168.1.36', port=60419) -> addr(ip='104.16.119.50', port=443) - TIME_WAIT
2025-02-23 19:01:44 - addr(ip='192.168.1.36', port=60434) -> addr(ip='104.16.56.40', port=443) - ESTABLISHED
2025-02-23 19:01:44 - addr(ip='192.168.1.36', port=60416) -> addr(ip='57.144.147.33', port=80) - TIME_WAIT
2025-02-23 19:01:44 - addr(ip='192.168.1.36', port=60419) -> addr(ip='104.16.119.50', port=443) - TIME_WAIT
2025-02-23 19:01:44 - addr(ip='192.168.1.36', port=60435) -> addr(ip='104.18.41.183', port=443) - ESTABLISHED
2025-02-23 19:01:45 - addr(ip='192.168.1.36', port=60419) -> addr(ip='104.16.119.50', port=443) - TIME_WAIT
2025-02-23 19:01:45 - addr(ip='192.168.1.36', port=60434) -> addr(ip='104.16.56.40', port=443) - ESTABLISHED
2025-02-23 19:01:45 - addr(ip='192.168.1.36', port=60435) -> addr(ip='104.18.41.183', port=443) - ESTABLISHED
2025-02-23 19:01:45 - addr(ip='192.168.1.36', port=60416) -> addr(ip='57.144.147.33', port=80) - TIME_WAIT
2025-02-23 19:02:04 - addr(ip='192.168.1.36', port=60438) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:02:04 - addr(ip='192.168.1.36', port=60437) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:02:04 - addr(ip='192.168.1.36', port=60437) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:02:04 - addr(ip='192.168.1.36', port=60438) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:02:05 - addr(ip='192.168.1.36', port=60437) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:02:05 - addr(ip='192.168.1.36', port=60438) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:02:14 - addr(ip='192.168.1.36', port=60440) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:02:14 - addr(ip='192.168.1.36', port=60439) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:02:14 - addr(ip='192.168.1.36', port=60439) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:02:14 - addr(ip='192.168.1.36', port=60440) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:02:15 - addr(ip='192.168.1.36', port=60439) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:02:15 - addr(ip='192.168.1.36', port=60440) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:02:29 - addr(ip='192.168.1.36', port=60443) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:02:29 - addr(ip='192.168.1.36', port=60443) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:02:30 - addr(ip='192.168.1.36', port=60443) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:02:34 - addr(ip='192.168.1.36', port=60444) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:02:34 - addr(ip='192.168.1.36', port=60444) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:02:35 - addr(ip='192.168.1.36', port=60444) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:02:39 - addr(ip='192.168.1.36', port=60448) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:02:39 - addr(ip='192.168.1.36', port=60448) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:02:40 - addr(ip='192.168.1.36', port=60448) -> addr(ip='172.64.146.88', port=8443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60388) -> addr(ip='104.16.120.50', port=443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60395) -> addr(ip='104.18.40.25', port=443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60397) -> addr(ip='104.16.57.21', port=443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60451) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60396) -> addr(ip='172.64.146.73', port=443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60396) -> addr(ip='172.64.146.73', port=443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60395) -> addr(ip='104.18.40.25', port=443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60388) -> addr(ip='104.16.120.50', port=443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60397) -> addr(ip='104.16.57.21', port=443) - TIME_WAIT
2025-02-23 19:02:54 - addr(ip='192.168.1.36', port=60451) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2025-02-23 19:02:55 - addr(ip='192.168.1.36', port=60388) -> addr(ip='104.16.120.50', port=443) - TIME_WAIT
2025-02-23 19:02:55 - addr(ip='192.168.1.36', port=60395) -> addr(ip='104.18.40.25', port=443) - TIME_WAIT
2025-02-23 19:02:55 - addr(ip='192.168.1.36', port=60397) -> addr(ip='104.16.57.21', port=443) - TIME_WAIT
2025-02-23 19:02:55 - addr(ip='192.168.1.36', port=60451) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2025-02-23 19:02:55 - addr(ip='192.168.1.36', port=60396) -> addr(ip='172.64.146.73', port=443) - TIME_WAIT
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60460) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60452) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60459) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60454) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60459) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60454) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60460) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60429) -> addr(ip='13.107.246.68', port=443) - LAST_ACK
2025-02-23 19:03:09 - addr(ip='192.168.1.36', port=60452) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:03:10 - addr(ip='192.168.1.36', port=60454) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:03:10 - addr(ip='192.168.1.36', port=60459) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:10 - addr(ip='192.168.1.36', port=60452) -> addr(ip='103.207.170.2', port=53) - TIME_WAIT
2025-02-23 19:03:10 - addr(ip='192.168.1.36', port=60460) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:14 - addr(ip='192.168.1.36', port=60463) -> addr(ip='23.217.111.177', port=443) - ESTABLISHED
2025-02-23 19:03:14 - addr(ip='192.168.1.36', port=60379) -> addr(ip='104.18.40.25', port=443) - TIME_WAIT
2025-02-23 19:03:14 - addr(ip='192.168.1.36', port=60463) -> addr(ip='23.217.111.177', port=443) - ESTABLISHED
2025-02-23 19:03:14 - addr(ip='192.168.1.36', port=60379) -> addr(ip='104.18.40.25', port=443) - TIME_WAIT
2025-02-23 19:03:15 - addr(ip='192.168.1.36', port=60379) -> addr(ip='104.18.40.25', port=443) - TIME_WAIT
2025-02-23 19:03:15 - addr(ip='192.168.1.36', port=60463) -> addr(ip='23.217.111.177', port=443) - ESTABLISHED
2025-02-23 19:03:30 - addr(ip='192.168.1.36', port=60466) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:30 - addr(ip='192.168.1.36', port=60465) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:30 - addr(ip='192.168.1.36', port=60467) -> addr(ip='42.99.140.155', port=443) - SYN_SENT
2025-02-23 19:03:34 - addr(ip='192.168.1.36', port=60465) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:34 - addr(ip='192.168.1.36', port=60466) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:34 - addr(ip='192.168.1.36', port=60467) -> addr(ip='42.99.140.155', port=443) - ESTABLISHED
2025-02-23 19:03:34 - addr(ip='192.168.1.36', port=60465) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:34 - addr(ip='192.168.1.36', port=60467) -> addr(ip='42.99.140.155', port=443) - ESTABLISHED
2025-02-23 19:03:34 - addr(ip='192.168.1.36', port=60466) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:03:35 - addr(ip='192.168.1.36', port=60467) -> addr(ip='42.99.140.155', port=443) - ESTABLISHED
2025-02-23 19:03:59 - addr(ip='192.168.1.36', port=60470) -> addr(ip='104.18.41.168', port=8443) - ESTABLISHED
2025-02-23 19:03:59 - addr(ip='192.168.1.36', port=60470) -> addr(ip='104.18.41.168', port=8443) - TIME_WAIT
2025-02-23 19:04:00 - addr(ip='192.168.1.36', port=60470) -> addr(ip='104.18.41.168', port=8443) - TIME_WAIT
2025-02-23 19:04:04 - addr(ip='192.168.1.36', port=60470) -> addr(ip='104.18.41.168', port=8443) - TIME_WAIT
2025-02-23 19:04:09 - addr(ip='192.168.1.36', port=60471) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:09 - addr(ip='192.168.1.36', port=60472) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:09 - addr(ip='192.168.1.36', port=60471) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:09 - addr(ip='192.168.1.36', port=60472) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:10 - addr(ip='192.168.1.36', port=60472) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:10 - addr(ip='192.168.1.36', port=60471) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:14 - addr(ip='192.168.1.36', port=60474) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:04:14 - addr(ip='192.168.1.36', port=60473) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:04:14 - addr(ip='192.168.1.36', port=60473) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:04:14 - addr(ip='192.168.1.36', port=60474) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:04:15 - addr(ip='192.168.1.36', port=60474) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:04:15 - addr(ip='192.168.1.36', port=60473) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:04:34 - addr(ip='192.168.1.36', port=60477) -> addr(ip='175.111.128.6', port=53) - FIN_WAIT1
2025-02-23 19:04:34 - addr(ip='192.168.1.36', port=60476) -> addr(ip='175.111.128.6', port=53) - FIN_WAIT1
2025-02-23 19:04:35 - addr(ip='192.168.1.36', port=60476) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:35 - addr(ip='192.168.1.36', port=60477) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:39 - addr(ip='192.168.1.36', port=60477) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:39 - addr(ip='192.168.1.36', port=60476) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:39 - addr(ip='192.168.1.36', port=60476) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:39 - addr(ip='192.168.1.36', port=60477) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:04:50 - addr(ip='192.168.1.36', port=60478) -> addr(ip='23.217.111.227', port=443) - ESTABLISHED
2025-02-23 19:05:09 - addr(ip='192.168.1.36', port=60483) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:09 - addr(ip='192.168.1.36', port=60482) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:09 - addr(ip='192.168.1.36', port=60481) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:09 - addr(ip='192.168.1.36', port=60480) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:09 - addr(ip='192.168.1.36', port=60481) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:09 - addr(ip='192.168.1.36', port=60483) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:09 - addr(ip='192.168.1.36', port=60482) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:09 - addr(ip='192.168.1.36', port=60480) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:10 - addr(ip='192.168.1.36', port=60480) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:10 - addr(ip='192.168.1.36', port=60483) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:10 - addr(ip='192.168.1.36', port=60482) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:10 - addr(ip='192.168.1.36', port=60481) -> addr(ip='175.111.128.6', port=53) - TIME_WAIT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60424) -> addr(ip='104.18.41.183', port=443) - TIME_WAIT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60484) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60435) -> addr(ip='104.18.41.183', port=443) - TIME_WAIT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60425) -> addr(ip='104.16.57.21', port=443) - TIME_WAIT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60488) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60487) -> addr(ip='23.217.111.177', port=443) - ESTABLISHED
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60425) -> addr(ip='104.16.57.21', port=443) - TIME_WAIT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60484) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60487) -> addr(ip='23.217.111.177', port=443) - ESTABLISHED
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60435) -> addr(ip='104.18.41.183', port=443) - TIME_WAIT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60424) -> addr(ip='104.18.41.183', port=443) - TIME_WAIT
2025-02-23 19:05:14 - addr(ip='192.168.1.36', port=60488) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:05:15 - addr(ip='192.168.1.36', port=60435) -> addr(ip='104.18.41.183', port=443) - TIME_WAIT
2025-02-23 19:05:15 - addr(ip='192.168.1.36', port=60424) -> addr(ip='104.18.41.183', port=443) - TIME_WAIT
2025-02-23 19:05:15 - addr(ip='192.168.1.36', port=60487) -> addr(ip='23.217.111.177', port=443) - ESTABLISHED
2025-02-23 19:05:15 - addr(ip='192.168.1.36', port=60488) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:05:15 - addr(ip='192.168.1.36', port=60425) -> addr(ip='104.16.57.21', port=443) - TIME_WAIT
2025-02-23 19:05:15 - addr(ip='192.168.1.36', port=60484) -> addr(ip='52.35.150.14', port=443) - SYN_SENT
2025-02-23 19:05:29 - addr(ip='192.168.1.36', port=60491) -> addr(ip='104.18.41.168', port=8443) - TIME_WAIT
